AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,Pz_THETA,Pz_ALPHA,Pz_LOW_BETA,Pz_HIGH_BETA,Pz_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,Label
45.042506,13.983739,7.606846,11.995685,5.972343,0.610633,0.740244,1.485198,1.610704,1.80968,289.130185,5.059409,5.350893,2.789412,2.374735,7.230113,19.003683,9.409064,13.476827,6.305175,11.438116,15.192492,8.115662,10.936876,5.102806,2
41.566778,15.056449,8.765622,12.470323,5.94256,0.693759,0.83544,1.695508,1.72995,1.604545,339.051573,4.246095,4.835188,2.463727,1.934484,6.940501,18.717728,8.10758,13.777346,5.972919,8.564188,15.355153,7.488037,11.07423,4.975106,2
34.749635,17.1871,10.445708,12.448328,6.033625,0.734641,1.026182,1.881209,1.867588,1.48755,377.151858,3.415716,4.111953,2.131729,1.519864,6.030342,19.323033,7.190478,13.32562,5.65801,7.573273,17.090119,7.686534,10.975142,5.00553,2
26.015719,19.940269,12.01071,12.032296,6.181704,0.726945,1.265917,1.977962,1.993113,1.473121,395.296723,2.832694,3.259661,1.868629,1.18251,4.765794,20.771587,6.933478,12.415837,5.403728,6.724083,19.956544,8.371764,10.76256,5.154864,2
17.504394,22.356641,12.862062,11.39834,6.27597,0.680431,1.491455,1.943597,2.061438,1.535438,390.35528,2.582319,2.447399,1.720045,0.939404,3.737845,22.793084,7.228972,11.441521,5.282714,6.059276,23.071735,9.102308,10.530308,5.362999,2
12.166276,23.505764,12.655075,10.665745,6.244314,0.621225,1.643598,1.779476,2.032559,1.634419,365.648187,2.563647,1.794786,1.684173,0.785794,3.541692,24.779198,7.755093,10.626814,5.396423,5.955305,25.273005,9.472259,10.250828,5.60423,2
10.862181,22.685407,11.483858,9.8549,6.104264,0.581163,1.686339,1.53062,1.886627,1.747886,328.943658,2.624249,1.334685,1.726287,0.706639,4.484389,25.895982,8.245526,9.995159,5.819006,6.46852,25.445827,9.388255,9.821531,5.904869,2
12.72623,19.844567,9.7134,8.942052,5.941134,0.589011,1.621218,1.265758,1.637947,1.882834,289.082412,2.636062,1.021711,1.796918,0.680273,6.451215,25.355407,8.492784,9.415896,6.528726,7.466402,23.095866,8.970308,9.152907,6.297666,2
16.464221,15.485273,7.899677,7.961328,5.828147,0.662478,1.493683,1.043575,1.336559,2.054211,252.585283,2.51867,0.809772,1.863753,0.687579,8.963716,22.958508,8.488368,8.785691,7.349207,8.579848,18.667591,8.440153,8.272486,6.746147,2
21.788426,10.625051,6.630812,7.065474,5.772676,0.798871,1.376792,0.890338,1.048709,2.256726,222.894814,2.191151,0.660972,1.922782,0.710971,11.457417,19.309765,8.43515,8.142331,7.990032,9.497659,13.448277,8.054538,7.36292,7.13319,2
28.310082,6.463295,6.271336,6.474216,5.719177,0.990209,1.351119,0.800269,0.831842,2.454031,200.966845,1.715559,0.554613,1.97805,0.732759,13.526407,15.7192,8.589799,7.629578,8.187749,10.085068,9.092397,7.957892,6.664624,7.333321,2
35.070537,4.050379,6.861553,6.331354,5.568071,1.200141,1.451105,0.754822,0.715317,2.588816,186.637833,1.288081,0.492951,2.022485,0.738189,14.73223,13.276399,9.162776,7.378704,7.826315,10.740725,6.829049,8.134548,6.348602,7.266058,2
40.860425,3.828384,8.260822,6.615371,5.23361,1.372162,1.641961,0.761571,0.697663,2.609333,179.236399,1.097072,0.485427,2.035513,0.716914,14.880187,12.461218,10.281862,7.416732,6.99663,11.866463,6.970814,8.564976,6.454335,6.924521,2
44.239984,5.541847,10.206573,7.170429,4.699221,1.478813,1.84918,0.837711,0.750249,2.495998,177.324095,1.119736,0.526623,1.995207,0.669266,14.17909,13.081549,12.015926,7.687339,5.955068,13.627137,8.981502,9.298234,6.879063,6.368521,2
44.387022,8.618351,12.337073,7.724944,4.043335,1.51894,2.003697,0.980557,0.824297,2.26814,179.078374,1.232175,0.584994,1.899076,0.611065,13.028459,14.646827,14.289863,8.067352,5.01412,15.672036,12.043709,10.346586,7.386733,5.698404,2
40.38426,12.557726,14.36637,8.098348,3.428664,1.501713,2.081981,1.172683,0.896488,1.977142,182.66168,1.364205,0.629529,1.775629,0.566599,11.697076,16.815429,16.898517,8.566999,4.415603,17.204681,15.627347,11.660714,7.758439,5.028544,2
33.179192,16.948537,16.371813,8.379294,3.024296,1.436075,2.117339,1.398253,0.991981,1.684286,186.433897,1.555568,0.653941,1.668498,0.556477,10.342881,19.507324,19.818047,9.392272,4.22633,17.72726,19.521139,13.34396,7.96533,4.445307,2
25.040222,21.187708,18.544106,8.877221,2.920481,1.3442,2.158976,1.637971,1.170361,1.442529,189.135281,1.831057,0.665433,1.617947,0.585555,9.042789,22.598015,23.154965,10.79661,4.333297,17.603013,23.387028,15.418152,8.216411,3.987002,2
19.460358,24.633033,20.848456,9.853295,3.099059,1.244301,2.223281,1.851828,1.466365,1.283827,190.189607,2.127619,0.672485,1.645543,0.638814,7.954431,25.552553,26.711782,12.797056,4.545474,17.778228,26.601442,17.596871,8.767673,3.660008,2
18.902106,26.803749,22.95155,11.321428,3.459907,1.137156,2.271806,2.002248,1.856404,1.216788,189.948253,2.359251,0.681967,1.746311,0.688474,7.212358,27.531134,30.029876,15.079803,4.706184,18.984758,28.538714,19.35056,9.737888,3.46674,2
23.120432,27.493029,24.284651,12.934551,3.86678,1.029385,2.242828,2.061462,2.252174,1.23732,189.044785,2.468432,0.682718,1.889387,0.708433,6.816438,27.746591,32.362217,17.020455,4.76044,21.309106,28.861293,20.18098,10.950208,3.421953,2
29.703113,26.67057,24.228873,14.137835,4.197743,0.914192,2.094482,2.019413,2.532318,1.330358,187.921924,2.504006,0.671629,2.030548,0.686365,6.605342,25.85111,33.046206,18.040854,4.765056,24.292728,27.511172,19.859993,12.012918,3.536738,2
35.652262,24.487199,22.535798,14.514915,4.388174,0.792575,1.83333,1.893574,2.613093,1.471783,186.675421,2.591845,0.646416,2.140728,0.627967,6.342359,22.08189,31.802197,17.992032,4.844609,26.475646,24.642686,18.591525,12.557494,3.792779,2
38.390349,21.331493,19.489866,14.032156,4.433441,0.682983,1.513431,1.723112,2.485502,1.617413,185.337181,2.885413,0.614901,2.212047,0.55213,5.864692,17.319346,28.925971,17.237492,5.130431,26.87115,20.642344,16.907568,12.470075,4.137876,2
37.219904,17.832752,15.852523,13.019485,4.366485,0.636337,1.23022,1.561569,2.219024,1.717708,184.224325,3.389213,0.603432,2.247551,0.482801,5.220702,13.030615,25.139164,16.396823,5.658371,25.159885,16.310066,15.406927,11.935071,4.498764,2
33.570089,14.829868,12.591332,11.881264,4.225146,0.686002,1.083752,1.452375,1.915645,1.736006,183.970894,3.905349,0.628631,2.246726,0.438885,4.725321,10.508894,21.169571,15.863583,6.3137,22.151602,12.603335,14.42102,11.218262,4.778079,2
30.961628,12.966891,10.519778,10.91894,4.042682,0.850041,1.134231,1.409737,1.657554,1.664681,185.32816,4.182739,0.699753,2.201661,0.426977,4.666923,10.442756,17.587599,15.646759,6.893183,19.013293,10.360649,13.947885,10.53114,4.883036,2
32.020406,12.513226,9.89983,10.207155,3.833432,1.089724,1.374228,1.415804,1.484609,1.529481,188.656281,4.096714,0.792327,2.101624,0.438647,5.130722,12.698237,14.628274,15.406624,7.188114,16.941788,10.215879,13.667547,9.914912,4.749625,2
37.972328,13.035745,10.332106,9.588237,3.605142,1.344154,1.731746,1.424687,1.380839,1.375264,193.188931,3.700157,0.863358,1.946847,0.459671,5.966791,16.420423,12.190758,14.685304,7.091028,16.477211,12.405073,13.163129,9.223361,4.390889,2
46.830409,13.9986,10.970209,8.846603,3.436085,1.530339,2.106536,1.379093,1.304379,1.257097,197.047487,3.144301,0.881587,1.75397,0.481555,6.823452,20.588484,9.904069,13.228644,6.715337,17.378669,16.77918,12.089254,8.293296,3.955554,2
55.292896,14.855314,11.10522,7.911283,3.487335,1.581071,2.387168,1.247415,1.227427,1.226656,197.872674,2.59658,0.835767,1.551511,0.510296,7.31237,24.189055,7.574648,11.239873,6.369568,18.787999,22.290801,10.43523,7.145821,3.685825,2
59.385353,15.2895,10.714647,6.960828,3.901157,1.473414,2.482296,1.064249,1.158771,1.314879,193.994647,2.228508,0.744812,1.369135,0.560623,7.373109,26.345318,5.52345,9.311615,6.376881,19.918435,27.310894,8.678112,6.068312,3.785736,2
56.879491,15.202659,10.188392,6.210379,4.674527,1.22909,2.360392,0.888221,1.110406,1.508487,185.418991,2.129265,0.63727,1.234761,0.645571,7.110272,26.648605,4.134534,7.999826,6.886684,20.014138,30.122142,7.415086,5.387583,4.304289,2
47.965691,14.906463,10.017199,5.769434,5.614445,0.918513,2.07117,0.771214,1.084041,1.749028,173.947511,2.291616,0.552607,1.168109,0.78463,6.902957,25.541364,3.823735,7.528139,7.769163,18.575787,29.827222,7.102106,5.248572,5.101372,2
35.674296,15.01485,10.463791,5.59719,6.42818,0.641941,1.723065,0.733679,1.067229,1.955345,162.339537,2.650138,0.538955,1.165997,1.006109,7.151028,23.964945,4.795241,7.75334,8.700419,15.647466,26.76024,7.836614,5.540633,5.956602,2
23.539487,15.972678,11.29234,5.550941,6.854312,0.486963,1.42918,0.754713,1.044456,2.068281,153.143937,3.101173,0.62253,1.210636,1.317554,7.924454,22.793955,6.779403,8.304629,9.322349,11.858911,22.213488,9.201104,5.990217,6.676784,2
15.066151,17.974652,11.940833,5.576606,6.782842,0.512856,1.25953,0.78775,1.020305,2.081575,148.035532,3.508995,0.782823,1.288077,1.6835,8.8756,22.54761,9.168553,8.875711,9.426252,7.909407,17.750244,10.521189,6.406055,7.165326,2
10.892563,20.998683,11.889706,5.866646,6.306213,0.733205,1.227521,0.793933,1.015344,2.039994,147.577113,3.737339,0.970436,1.398353,2.024274,9.634489,23.219872,11.323395,9.573018,9.080287,5.222635,14.830389,11.240131,6.946283,7.447168,2
10.593176,24.837503,10.846694,6.661525,5.655339,1.101406,1.280616,0.755446,1.057171,2.002176,151.385602,3.7367,1.128619,1.546333,2.242765,9.873286,24.341082,12.590738,10.666784,8.568579,5.272406,14.462436,11.003573,7.897538,7.606848,2
12.401548,28.876434,9.059875,8.021792,5.054801,1.521893,1.338632,0.678571,1.152411,2.001216,158.228726,3.494391,1.208216,1.725366,2.263225,9.626324,25.216217,12.721756,12.340513,8.179269,8.527485,16.692433,9.918863,9.424338,7.68115,2
14.434847,32.214538,7.179586,9.686722,4.642072,1.880031,1.347736,0.588258,1.279904,2.023717,166.2366,3.025647,1.183088,1.912974,2.068298,9.144414,25.363434,11.989335,14.407191,8.041238,14.200534,20.576037,8.459517,11.32578,7.621074,2
16.404191,33.808159,5.872154,11.111285,4.424592,2.087551,1.296415,0.508581,1.400497,2.017535,173.177668,2.463438,1.065236,2.071651,1.710658,8.697291,24.560872,10.959499,16.234539,8.051714,20.684158,24.483376,7.212707,13.025138,7.319887,2
17.822079,32.897094,5.486463,11.742919,4.309179,2.102326,1.216719,0.459206,1.463864,1.924026,176.676922,2.031972,0.932726,2.162146,1.296304,8.4216,23.024523,10.139534,17.08004,7.972804,25.786753,26.88367,6.609476,13.855328,6.690777,2
18.919873,29.368714,5.937304,11.338385,4.206999,1.940767,1.150417,0.448915,1.444026,1.725686,174.723114,1.965861,0.880808,2.15858,0.939282,8.240634,21.202198,9.694357,16.499682,7.614367,27.908208,26.84919,6.690917,13.461628,5.795342,2
19.693398,24.065843,6.815514,10.065988,4.095895,1.661231,1.11928,0.472334,1.347843,1.457224,166.345816,2.412145,0.951903,2.06376,0.715179,8.027241,19.474078,9.475612,14.529288,6.955435,26.4991,24.390127,7.234466,11.937977,4.832722,2
20.06155,18.426147,7.655317,8.406502,3.980418,1.343137,1.115869,0.515476,1.203713,1.183704,152.316514,3.368546,1.105259,1.914055,0.635172,7.824055,18.040734,9.221967,11.693203,6.119889,22.221896,20.341981,7.841184,9.78302,4.025826,2
19.829318,13.735025,8.039953,6.931067,3.84495,1.06095,1.107097,0.562938,1.057422,0.969911,135.079701,4.685842,1.261877,1.767128,0.65214,7.732765,16.911051,8.847423,8.783645,5.291734,16.805447,15.946287,8.197851,7.6857,3.516341,2
18.92499,10.690141,7.808528,6.038988,3.665543,0.871919,1.057924,0.594829,0.94421,0.848758,118.027508,6.041704,1.362042,1.677256,0.705122,7.817782,15.967452,8.538692,6.501952,4.623141,12.083229,12.297635,8.240897,6.195767,3.324899,2
17.366603,9.302991,7.159897,5.791858,3.438187,0.789668,0.957769,0.602167,0.881192,0.822197,104.839103,7.114419,1.491266,1.688762,0.78702,8.121226,15.168708,8.587209,5.19184,4.179712,9.130548,9.97958,8.21244,5.519854,3.385041,2
15.561879,8.932725,6.461657,5.957826,3.197184,0.814237,0.818978,0.589317,0.861009,0.871311,98.683017,7.711089,1.858079,1.831408,0.945938,8.54993,14.306573,9.133918,4.746277,3.928971,8.033503,8.807933,8.403066,5.489272,3.59476,2
14.220519,8.714077,5.885695,6.192504,2.987691,0.916747,0.664817,0.566994,0.859778,0.972799,100.761449,7.782862,2.622639,2.094819,1.223652,8.793361,13.06471,9.915946,4.773867,3.773345,8.615335,8.205643,8.830043,5.742345,3.848257,2
14.381658,8.4043,5.498118,6.236007,2.834779,1.06871,0.543855,0.579734,0.862581,1.103945,109.587299,7.443268,3.784532,2.419491,1.607578,8.586136,11.371828,10.455603,4.8674,3.6138,11.119207,8.051754,9.340166,5.961131,4.053296,2
15.871534,8.539136,5.288476,6.028651,2.748564,1.218604,0.512199,0.674226,0.869284,1.245071,121.654633,6.913308,5.090415,2.715463,2.020718,7.920721,9.543504,10.24857,4.807517,3.429928,15.638891,8.876858,9.71507,6.024106,4.18527,2
18.57034,10.167302,5.65645,5.675202,2.723217,1.318377,0.605479,0.882491,0.887329,1.374257,133.024952,6.466807,6.144767,2.900182,2.352726,7.054681,8.056729,9.50529,4.592374,3.259596,21.992041,11.607309,10.120725,5.955489,4.26221,2
22.651143,13.851071,7.473786,5.331619,2.756494,1.334701,0.819963,1.225407,0.926824,1.473052,140.694359,6.203464,6.566964,2.925998,2.511662,6.359332,7.507928,9.279623,4.376395,3.174783,30.069054,16.672543,11.261348,5.830956,4.332308,2
27.497208,19.061341,11.606375,5.214167,2.851437,1.261568,1.10595,1.707289,0.991592,1.530368,143.442149,6.108765,6.20291,2.803943,2.469057,6.113579,8.174166,11.018773,4.448317,3.242905,39.223632,23.317708,14.20134,5.872341,4.436557,2
32.504663,24.256034,18.043458,5.473883,3.003317,1.131738,1.384815,2.282375,1.074488,1.546938,142.216932,6.16625,5.229042,2.596546,2.281908,6.427115,9.756261,15.444586,5.043976,3.493046,47.803269,29.683696,19.389562,6.258128,4.579247,2
37.19861,27.773933,25.552001,6.116859,3.196453,0.999766,1.587035,2.843077,1.161114,1.53564,139.446593,6.362851,4.11977,2.422508,2.067284,7.091684,11.66643,21.866927,6.20316,3.884217,54.372808,33.752397,26.069677,6.995267,4.736409,2
71.116857,15.79577,6.615727,8.987959,9.723902,0.749544,1.971536,1.865406,2.101596,1.617313,91.469491,6.955961,0.769132,1.456294,0.789255,16.587215,38.277216,14.822069,7.727986,10.544014,63.506811,24.483591,8.735979,8.704069,8.553792,3
60.239958,15.72626,6.28621,7.721929,8.388086,0.747587,1.99805,1.76219,1.760072,1.54153,89.226539,6.779083,0.801881,1.410351,0.796076,14.264593,37.068892,14.036575,6.538177,8.920268,50.423086,22.738071,8.437556,7.677387,7.530876,3
44.85119,15.327491,5.802936,6.536374,6.945143,0.715851,1.978467,1.510347,1.367596,1.428395,85.596157,6.57672,0.934153,1.415212,0.803544,12.147794,34.092565,12.064554,5.44315,7.35266,35.266383,20.533946,7.387361,6.549659,6.581999,3
30.421146,14.958604,5.6574,5.819462,5.738386,0.680483,1.902437,1.206856,1.033153,1.32294,82.143851,6.351628,1.124354,1.484638,0.82035,10.784074,30.001404,9.616828,4.588199,6.20278,22.730597,18.027103,6.062907,5.604798,5.932774,3
20.962498,14.818088,6.184684,5.793764,4.963026,0.660738,1.751108,0.955153,0.835918,1.273631,80.471345,6.190508,1.31623,1.598865,0.847799,10.28924,25.388615,7.554191,4.120916,5.65522,15.602584,15.502142,4.99962,5.096126,5.680128,3
17.566872,14.799928,7.405737,6.365563,4.617939,0.675054,1.515368,0.817061,0.794156,1.307888,81.308397,6.133263,1.441544,1.716083,0.874728,10.249823,20.745556,6.593431,4.102297,5.674986,13.565651,13.267616,4.654187,5.100661,5.767048,3
18.2049,14.722269,8.856604,7.207677,4.556495,0.715697,1.225095,0.786003,0.87075,1.413906,84.298193,6.184155,1.46549,1.792157,0.896567,9.995492,16.648648,6.859594,4.520854,6.046772,14.137458,11.674797,5.028948,5.499905,6.027209,3
19.436571,14.331441,9.927817,8.001482,4.63997,0.770258,0.941441,0.815569,1.00824,1.546252,88.506465,6.304063,1.400136,1.807319,1.050802,9.140346,13.633128,7.934871,5.347215,6.513315,14.471101,10.790981,5.798976,6.133544,6.332006,3
19.188874,13.749782,10.347935,8.563229,4.810067,0.825554,0.738547,0.883241,1.161975,1.645139,94.192905,6.400796,1.301669,1.778567,1.643413,7.756401,12.023285,9.291896,6.513737,6.875911,13.370781,10.583622,6.685645,6.855164,6.641922,3
17.30271,13.185246,10.281073,8.839933,5.048974,0.869181,0.660891,1.00653,1.288191,1.66252,104.612398,6.454743,1.224516,1.74088,2.922171,6.158235,11.734108,10.541382,7.837197,7.013089,11.077028,10.640015,7.597957,7.52896,6.944343,3
14.661728,12.807106,10.229809,8.874563,5.304351,0.87603,0.694533,1.214225,1.366481,1.585244,124.672562,6.492227,1.192168,1.718324,4.841977,4.770714,12.440678,11.612843,9.004921,6.87455,8.223785,10.601056,8.656173,8.026327,7.193362,3
12.398359,13.24135,10.681778,8.781486,5.478779,0.83082,0.778826,1.512858,1.409949,1.435151,158.885289,6.356379,1.197998,1.71502,6.984765,3.848451,13.984313,12.698679,9.791407,6.4896,5.909092,10.96008,10.021739,8.291277,7.285065,3
11.657159,15.134514,11.790438,8.699338,5.492962,0.725187,0.840589,1.867402,1.452499,1.255403,207.81515,5.85496,1.21865,1.711795,8.696616,3.514405,16.297552,14.018471,10.196472,5.961785,5.751293,12.679845,11.657569,8.391688,7.117969,3
12.736656,18.599479,13.495274,8.762731,5.338677,0.575248,0.8345,2.208673,1.529677,1.090853,267.276586,4.980902,1.255213,1.675476,9.378033,3.790484,19.14906,15.714685,10.382577,5.428485,8.608457,16.225913,13.503588,8.479364,6.656361,3
15.101225,23.00795,15.538613,9.084086,5.0658,0.412182,0.77015,2.46683,1.652987,0.970214,329.047192,3.8481,1.305085,1.575437,8.773534,4.565647,22.008036,17.672098,10.596295,4.993595,14.48394,21.210013,15.481705,8.765963,5.954398,3
17.664613,27.032576,17.529273,9.6013,4.731962,0.280855,0.692361,2.602193,1.795643,0.898212,385.229511,2.803694,1.364665,1.408,7.097777,5.749442,24.149648,19.550858,10.949965,4.672606,21.872663,26.479059,17.438958,9.334516,5.123309,3
19.238131,29.388478,19.046714,10.126394,4.377034,0.208983,0.642146,2.61588,1.902821,0.862558,430.974116,2.316895,1.422221,1.203961,4.932658,7.202637,25.073079,20.969281,11.408683,4.401797,28.713487,30.724487,19.172435,10.100369,4.296927,3
19.379244,29.52901,19.817323,10.449948,4.039586,0.202738,0.643255,2.549157,1.926315,0.842772,464.454259,2.924942,1.500796,1.008516,2.950324,8.814366,24.796163,21.764476,11.844456,4.136722,33.10122,33.079774,20.379623,10.903446,3.59664,3
18.027819,27.859681,19.873264,10.380241,3.752323,0.248092,0.70406,2.471941,1.850425,0.826932,485.024029,5.009801,1.792106,0.884923,1.629455,10.345154,23.809463,22.148071,12.039882,3.88639,33.732477,33.471536,20.918431,11.502222,3.088144,3
15.873999,25.250763,19.393996,9.881433,3.560204,0.326995,0.81304,2.451278,1.686496,0.81438,490.537563,8.826171,2.559301,0.888933,1.089627,11.562255,22.627918,22.461602,11.875858,3.738677,31.011226,32.257032,20.760061,11.702579,2.786611,3
13.656415,22.791383,18.501453,9.089811,3.531326,0.428149,0.956634,2.494315,1.477017,0.829288,476.959902,14.170459,3.881517,1.037909,1.119537,12.288213,21.804464,22.779571,11.33789,3.84749,26.135955,30.317101,19.951868,11.433116,2.725101,3
11.960081,21.423453,17.519607,8.2489,3.735659,0.542909,1.145418,2.590374,1.270957,0.905241,441.207718,19.90293,5.562525,1.297424,1.381997,12.478732,21.777619,23.18983,10.549386,4.331819,21.013932,28.77905,18.865844,10.781523,2.956081,3
10.845589,21.30551,16.969058,7.563451,4.201149,0.65455,1.379014,2.742434,1.102348,1.06955,384.477101,24.443795,7.173452,1.581224,1.642097,12.101325,22.323284,23.789874,9.720063,5.224563,16.795976,28.177457,18.243484,9.945562,3.543165,3
9.967434,21.792862,17.277947,7.097387,4.842737,0.749743,1.64107,2.959383,0.980626,1.316741,314.167962,26.205842,8.196016,1.792594,1.791203,11.27938,22.707744,24.602457,8.968684,6.383091,14.065213,28.236952,18.716757,9.129128,4.442601,3
8.969575,22.033707,18.431503,6.78086,5.490058,0.826573,1.905906,3.227909,0.890798,1.602306,241.930832,24.516478,8.24116,1.863434,1.770622,10.156426,22.419656,25.418539,8.300292,7.544211,12.301363,28.309988,20.289352,8.454829,5.494282,3
7.869839,21.641417,19.788456,6.64463,5.976813,0.881212,2.136712,3.464544,0.833829,1.861236,179.476518,20.237812,7.302735,1.778143,1.581211,8.785832,21.404679,25.676577,7.847308,8.450775,10.835361,27.82671,22.107867,8.053455,6.468429,3
7.275291,20.990565,20.424733,6.810112,6.172224,0.922201,2.331323,3.574798,0.83598,2.032027,134.449802,15.32648,5.727375,1.58169,1.282834,7.430087,20.31264,24.831474,7.834246,8.884737,9.444043,26.890478,22.906481,7.986915,7.098943,3
